date,open,high,low,close,pct_change
1993-06-08,101.2,104.7,97.3,99.7,0.049473684210526336
1993-06-09,97.2,98.9,93.9,95.6,-0.04112337011033107
1993-06-10,93.1,94.5,89.9,91.0,-0.04811715481171541
1993-06-11,87.7,89.4,85.1,87.7,-0.036263736263736246
1993-06-14,89.1,90.2,83.3,85.3,-0.027366020524515422
1993-06-15,81.4,83.4,79.7,82.2,-0.036342321219226204
1993-06-16,78.5,79.6,77.0,78.0,-0.051094890510948954
1993-06-17,74.5,75.4,73.3,73.8,-0.05384615384615388
1993-06-18,71.6,74.0,71.0,73.5,-0.004065040650406471
1993-06-21,71.0,72.3,68.5,69.5,-0.05442176870748294
1993-06-22,66.2,67.4,65.4,66.3,-0.04604316546762599
1993-06-23,63.2,64.1,62.6,63.5,-0.042232277526395134
1993-06-24,61.5,62.3,60.3,61.4,-0.03307086614173227
1993-06-25,60.5,63.3,59.3,60.6,-0.013029315960912058
1993-06-28,60.8,62.2,59.4,61.1,0.008250825082508184
1993-06-29,69.6,72.5,68.2,71.4,0.16857610474631768
1993-06-30,73.5,75.1,70.3,71.0,-0.0056022408963586345
1993-07-01,70.4,71.4,67.8,69.3,-0.023943661971831065
1993-07-02,68.6,70.0,66.9,68.6,-0.010101010101010166
1993-07-05,68.8,70.5,65.8,66.9,-0.024781341107871557
1993-07-06,65.8,66.2,62.6,63.2,-0.05530642750373693
1993-07-07,60.9,63.2,59.9,62.3,-0.014240506329114
1993-07-08,59.6,60.5,58.7,59.5,-0.0449438202247191
1993-07-09,57.9,58.1,55.4,56.1,-0.05714285714285716
1993-07-12,56.5,58.2,54.8,56.6,0.00891265597147961
1993-07-13,56.6,58.0,55.3,56.7,0.0017667844522968323
1993-07-14,56.1,56.7,53.2,53.6,-0.05467372134038806
1993-07-15,51.7,52.6,50.6,51.3,-0.042910447761194126
1993-07-16,50.4,51.1,49.5,50.1,-0.023391812865496964
1993-07-19,49.1,49.6,47.1,47.7,-0.0479041916167664
1993-07-20,48.1,48.6,45.1,47.1,-0.012578616352201255
1993-07-21,47.2,48.0,45.4,46.5,-0.01273885350318471
1993-07-22,44.9,45.8,44.0,45.5,-0.021505376344086002
1993-07-23,45.3,46.4,44.6,45.8,0.00659340659340657
1993-07-26,46.2,46.6,44.3,45.0,-0.017467248908296873
1993-07-27,45.2,47.1,44.5,46.4,0.03111111111111109
1993-07-28,52.3,55.0,51.6,52.8,0.13793103448275867
1993-07-29,54.8,56.3,53.1,55.4,0.04924242424242431
1993-07-30,67.1,73.1,66.4,71.0,0.2815884476534296
1993-08-02,84.1,87.0,79.2,80.1,0.12816901408450687
1993-08-03,79.1,81.4,77.0,77.8,-0.028714107365792718
1993-08-04,75.2,78.1,74.3,77.1,-0.00899742930591263
1993-08-05,77.8,79.7,76.3,78.3,0.015564202334630295
1993-08-06,79.8,81.4,78.4,79.7,0.017879948914431676
1993-08-09,86.3,91.1,85.4,90.4,0.13425345043914683
1993-08-10,102.2,105.4,98.1,99.4,0.0995575221238938
1993-08-11,100.1,104.8,99.4,104.4,0.05030181086519114
1993-08-12,115.0,118.6,113.3,117.8,0.1283524904214559
1993-08-13,130.1,134.2,127.8,132.6,0.1256366723259763
1993-08-16,149.7,161.5,148.5,160.6,0.21116138763197578
1993-08-17,176.7,182.1,156.2,158.6,-0.012453300124533051
1993-08-18,160.1,170.1,155.4,159.9,0.00819672131147553
1993-08-19,157.2,161.5,152.1,155.8,-0.02564102564102555
1993-08-20,152.4,153.5,145.0,148.1,-0.04942233632862658
1993-08-23,140.5,141.6,132.1,133.2,-0.10060769750168808
1993-08-24,131.0,143.0,128.1,141.9,0.06531531531531543
1993-08-25,140.8,142.2,135.1,137.1,-0.03382663847780132
1993-08-26,130.1,133.0,127.5,129.6,-0.054704595185995575
1993-08-27,127.0,128.8,122.9,124.4,-0.04012345679012341
1993-08-30,118.5,123.4,114.9,120.8,-0.02893890675241162
1993-08-31,115.6,118.3,114.5,115.8,-0.04139072847682124
1993-09-01,110.5,111.2,107.4,108.0,-0.06735751295336789
1993-09-02,101.7,103.5,101.0,102.4,-0.051851851851851816
1993-09-03,100.1,103.5,99.2,102.6,0.001953124999999778
1993-09-06,102.8,105.2,100.3,102.2,-0.0038986354775827348
1993-09-07,98.4,99.5,95.4,96.3,-0.05772994129158515
1993-09-08,93.5,94.5,90.2,92.9,-0.0353063343717549
1993-09-09,89.3,90.5,87.8,88.7,-0.0452099031216362
1993-09-10,85.6,86.4,83.9,84.7,-0.045095828635851154
1993-09-13,82.4,82.7,79.8,80.5,-0.04958677685950419
1993-09-14,76.7,78.6,75.8,77.6,-0.03602484472049694
1993-09-15,74.2,75.0,73.1,73.5,-0.052835051546391676
1993-09-16,70.4,71.4,69.3,69.8,-0.05034013605442178
1993-09-17,69.0,70.3,67.9,68.8,-0.014326647564469885
1993-09-20,68.7,72.0,67.9,71.4,0.03779069767441867
1993-09-21,72.8,74.9,71.6,72.5,0.01540616246498594
1993-09-22,69.6,70.7,68.9,70.0,-0.03448275862068961
1993-09-23,69.3,70.1,68.5,68.8,-0.017142857142857237
1993-09-24,70.4,73.1,67.2,69.8,0.014534883720930258
1993-09-27,65.3,66.6,64.8,65.8,-0.05730659025787965
1993-09-28,66.0,67.0,65.5,66.7,0.01367781155015213
1993-09-29,67.7,69.1,66.4,67.5,0.011994002998500619
1993-09-30,68.5,71.0,66.4,68.9,0.020740740740740726
1993-10-04,72.0,73.4,71.0,72.2,0.04789550072568938
1993-10-05,74.4,75.4,72.5,73.4,0.016620498614958512
1993-10-06,73.0,75.6,71.8,74.0,0.008174386920980936
1993-10-07,86.9,102.1,85.6,92.3,0.24729729729729732
1993-10-08,99.8,102.2,90.0,91.5,-0.008667388949079036
1993-10-11,90.2,92.4,87.4,89.4,-0.022950819672131084
1993-10-12,87.0,88.9,85.2,86.5,-0.032438478747203625
1993-10-13,85.9,86.9,81.4,82.5,-0.046242774566473965
1993-10-14,79.6,81.1,78.2,79.8,-0.032727272727272716
1993-10-15,77.0,78.1,75.9,76.7,-0.03884711779448613
1993-10-18,75.2,75.7,72.6,73.2,-0.04563233376792697
1993-10-19,73.0,75.3,71.9,73.8,0.008196721311475308
1993-10-20,73.7,74.8,72.2,73.4,-0.005420054200541924
1993-10-21,72.8,75.1,71.2,73.6,0.0027247956403269047
1993-10-22,74.5,77.6,70.5,71.7,-0.025815217391304213
1993-10-25,71.1,74.0,68.2,72.1,0.005578800557879848
1993-10-26,75.0,79.4,72.1,76.6,0.06241331484049928
1993-10-27,82.7,84.7,77.4,79.1,0.03263707571801566
1993-10-28,86.0,91.3,83.7,89.1,0.1264222503160557
1993-10-29,94.0,95.6,89.4,91.4,0.025813692480359363
1993-11-01,90.6,93.6,89.6,91.8,0.004376367614879584
1993-11-02,90.4,92.0,88.4,89.9,-0.020697167755991175
1993-11-03,87.2,88.1,85.0,85.8,-0.04560622914349288
1993-11-04,83.1,84.3,80.8,82.5,-0.038461538461538436
1993-11-05,80.7,82.1,79.5,81.3,-0.014545454545454528
1993-11-08,88.2,91.4,86.6,90.0,0.10701107011070121
1993-11-09,91.7,92.7,88.8,90.4,0.004444444444444473
1993-11-10,103.4,119.9,98.5,108.7,0.20243362831858414
1993-11-11,120.2,124.7,117.2,120.4,0.10763569457221722
1993-11-12,131.4,135.2,124.2,132.7,0.10215946843853807
1993-11-15,147.3,154.0,146.0,149.2,0.12434061793519224
1993-11-16,153.4,156.5,148.9,151.6,0.01608579088471851
1993-11-17,153.4,158.3,151.7,154.7,0.02044854881266489
1993-11-18,166.3,170.6,163.2,167.0,0.07950872656755026
1993-11-19,177.6,182.3,174.3,179.8,0.07664670658682637
1993-11-22,194.1,201.5,187.9,194.9,0.08398220244716348
1993-11-23,204.3,210.0,198.0,201.6,0.034376603386351956
1993-11-24,206.2,214.1,199.4,206.7,0.02529761904761907
1993-11-25,214.2,224.5,210.9,217.8,0.053701015965166965
1993-11-26,224.6,228.7,213.6,216.9,-0.004132231404958664
1993-11-29,214.9,219.2,209.7,215.3,-0.007376671277086189
1993-11-30,216.7,223.2,213.1,217.2,0.008824895494658591
1993-12-01,216.5,218.9,208.6,210.7,-0.02992633517495391
1993-12-02,203.8,206.7,199.9,203.0,-0.03654485049833878
1993-12-03,197.2,201.1,193.6,198.2,-0.02364532019704435
1993-12-06,208.0,215.7,204.5,212.0,0.06962663975782046
1993-12-07,224.8,234.3,219.0,226.0,0.0660377358490567
1993-12-08,233.3,237.7,223.1,228.8,0.012389380530973604
1993-12-09,226.4,228.6,216.2,220.7,-0.03540209790209803
1993-12-10,222.6,228.8,216.9,224.2,0.015858631626642472
1993-12-13,229.8,232.7,217.0,220.0,-0.01873327386262258
1993-12-14,214.4,220.5,209.0,213.0,-0.03181818181818186
1993-12-15,209.2,214.2,203.6,212.8,-0.0009389671361501595
1993-12-16,212.0,214.5,203.8,205.1,-0.03618421052631582
1993-12-17,197.1,202.2,194.3,197.4,-0.03754266211604085
1993-12-20,191.6,194.9,171.4,181.3,-0.08156028368794321
1993-12-21,180.1,190.5,175.6,189.3,0.044125758411472704
1993-12-22,192.3,200.6,185.4,188.7,-0.0031695721077655836
1993-12-23,181.3,186.2,178.9,181.5,-0.038155802861685184
1993-12-24,177.2,182.2,173.2,179.0,-0.01377410468319562
1993-12-27,177.9,181.0,174.3,177.7,-0.007262569832402255
1993-12-28,176.0,179.3,171.3,174.3,-0.019133370849746645
1993-12-29,167.7,169.6,162.8,164.3,-0.05737234652897305
1993-12-30,163.9,167.9,161.9,164.6,0.0018259281801582539
1993-12-31,161.1,163.4,157.9,160.3,-0.026123936816524806
1994-01-03,160.1,162.0,156.3,158.2,-0.013100436681222849
1994-01-04,152.6,154.7,149.5,150.8,-0.046776232616940416
1994-01-05,146.8,150.0,143.9,149.1,-0.011273209549071739
1994-01-06,158.7,165.0,156.2,163.1,0.0938967136150235
1994-01-07,172.6,175.5,168.3,172.7,0.058859595340281956
1994-01-10,181.7,186.1,178.8,183.2,0.06079907353792713
1994-01-11,183.3,185.1,177.5,179.5,-0.02019650655021832
1994-01-12,175.5,179.4,173.5,175.8,-0.020612813370473493
1994-01-13,173.2,177.3,171.3,174.4,-0.007963594994311762
1994-01-14,183.6,185.0,169.3,173.9,-0.0028669724770642446
1994-01-17,171.0,173.3,168.1,169.8,-0.02357676825761934
1994-01-18,166.6,169.3,159.3,164.3,-0.03239104829210837
1994-01-19,159.3,159.8,151.5,154.4,-0.060255629945222156
1994-01-20,147.4,150.4,143.5,148.5,-0.038212435233160646
1994-01-21,143.0,146.2,141.6,144.5,-0.026936026936026924
1994-01-24,144.7,147.2,142.4,145.0,0.0034602076124568004
1994-01-25,141.5,142.8,136.9,137.8,-0.049655172413793025
1994-01-26,141.2,143.1,130.8,132.1,-0.04136429608127734
1994-01-27,126.8,129.0,125.5,128.0,-0.031037093111279335
1994-01-28,128.2,128.8,122.7,124.1,-0.030468750000000044
1994-01-31,119.4,120.7,115.2,117.1,-0.05640612409347301
1994-02-01,112.4,116.3,110.8,112.7,-0.03757472245943627
1994-02-02,109.6,114.0,109.3,113.4,0.006211180124223725
1994-02-03,120.1,125.9,119.2,124.1,0.0943562610229276
1994-02-04,139.7,145.3,137.9,144.1,0.16116035455278
1994-02-14,150.8,153.0,138.9,140.6,-0.024288688410825765
1994-02-15,136.0,139.2,132.7,136.6,-0.028449502133712667
1994-02-16,133.7,135.5,131.2,132.3,-0.03147877013177147
1994-02-17,126.1,127.1,123.9,125.2,-0.053665910808768036
1994-02-18,118.7,120.4,117.5,119.1,-0.048722044728434555
1994-02-21,113.8,114.3,110.4,111.0,-0.06801007556675054
1994-02-22,115.0,122.7,114.2,118.1,0.06396396396396398
1994-02-23,115.5,116.5,112.4,113.9,-0.035563082133784785
1994-02-24,125.1,128.6,121.8,127.5,0.11940298507462677
1994-02-25,144.7,150.5,141.8,147.2,0.15450980392156843
1994-02-28,157.8,163.2,152.1,154.8,0.05163043478260887
1994-03-01,153.5,157.0,148.8,150.5,-0.0277777777777779
1994-03-02,146.8,149.5,143.1,144.8,-0.03787375415282379
1994-03-03,141.2,145.4,138.5,141.4,-0.023480662983425438
1994-03-04,137.8,140.9,136.0,138.1,-0.023338048090523422
1994-03-07,132.1,134.2,129.6,132.7,-0.03910209992758873
1994-03-08,135.0,138.4,131.1,134.7,0.015071590052750494
1994-03-09,143.2,149.6,139.8,145.7,0.08166295471417961
1994-03-10,153.8,158.7,142.3,145.6,-0.0006863417982154729
1994-03-11,161.9,174.4,158.1,169.2,0.16208791208791196
1994-03-14,200.0,209.2,191.9,202.8,0.198581560283688
1994-03-15,216.8,221.9,203.1,208.6,0.02859960552268226
1994-03-16,212.2,224.1,208.7,219.2,0.05081495685522519
1994-03-17,225.0,229.1,213.0,217.2,-0.009124087591240837
1994-03-18,220.5,226.7,213.0,218.5,0.005985267034990915
1994-03-21,212.8,216.6,204.8,207.1,-0.05217391304347829
1994-03-22,198.6,205.0,196.2,202.9,-0.020280057943022678
1994-03-23,197.5,201.3,190.2,193.9,-0.044356826022671214
1994-03-24,204.4,212.6,197.3,201.7,0.04022692109334702
1994-03-25,202.4,207.4,194.6,199.2,-0.012394645513138292
1994-03-28,192.5,198.5,186.8,192.8,-0.032128514056224744
1994-03-29,192.1,199.0,187.7,194.3,0.00778008298755184
1994-03-30,193.8,197.5,187.3,191.1,-0.016469377251672745
1994-03-31,190.6,195.8,185.4,188.3,-0.0146520146520146
1994-04-01,183.9,187.1,178.2,182.3,-0.03186404673393517
1994-04-04,187.2,192.3,181.4,184.2,0.010422380691168298
1994-04-05,179.5,183.3,173.1,175.9,-0.04505971769815409
1994-04-06,169.6,172.3,166.3,168.8,-0.040363843092666274
1994-04-07,165.6,169.3,162.5,164.4,-0.026066350710900466
1994-04-08,162.0,164.6,158.2,160.6,-0.02311435523114358
1994-04-11,155.5,157.9,151.0,152.8,-0.048567870485678566
1994-04-12,148.4,152.8,146.2,150.0,-0.01832460732984298
1994-04-13,149.2,150.8,143.7,144.9,-0.03399999999999992
1994-04-14,141.1,142.4,134.9,136.5,-0.05797101449275366
1994-04-15,138.3,143.0,128.3,140.6,0.03003663003662993
1994-04-18,140.6,142.8,132.6,136.4,-0.02987197724039825
1994-04-19,134.3,137.6,127.0,128.4,-0.058651026392961825
1994-04-20,128.6,132.4,120.8,123.1,-0.04127725856697828
1994-04-21,130.7,146.3,129.3,142.8,0.1600324939073925
1994-04-22,155.2,160.2,145.8,148.7,0.04131652661064411
1994-04-25,150.8,155.5,145.2,149.5,0.005379959650302801
1994-04-26,151.4,157.4,148.4,155.7,0.04147157190635453
1994-04-27,168.0,175.1,164.3,172.6,0.10854206807964029
1994-04-28,186.0,191.7,175.7,180.3,0.04461181923522606
1994-04-29,181.3,188.4,174.8,182.2,0.010537992235163385
1994-05-03,186.2,195.3,182.1,192.8,0.05817782656421522
1994-05-04,207.8,213.7,199.8,204.2,0.05912863070539398
1994-05-05,198.3,202.4,189.9,195.0,-0.045053868756121385
1994-05-06,197.7,202.8,189.7,196.3,0.006666666666666821
1994-05-09,199.9,206.0,194.6,202.5,0.031584309730005034
1994-05-10,208.5,214.1,203.0,211.9,0.04641975308641988
1994-05-11,220.1,224.4,209.7,212.5,0.002831524303916977
1994-05-12,205.7,211.6,201.1,203.3,-0.043294117647058816
1994-05-13,199.2,207.8,195.6,206.3,0.014756517461878893
1994-05-16,211.7,214.7,205.1,209.2,0.014057198254968428
1994-05-17,202.9,205.4,197.3,199.4,-0.04684512428298271
1994-05-18,191.7,194.8,187.7,189.7,-0.0486459378134404
1994-05-19,181.4,187.1,179.5,185.5,-0.022140221402213944
1994-05-20,185.9,188.2,181.9,184.3,-0.006469002695417725
1994-05-23,176.8,178.5,172.8,174.2,-0.054801953336950704
1994-05-24,165.3,168.0,164.2,166.5,-0.044202066590126265
1994-05-25,161.5,162.9,157.7,159.1,-0.04444444444444451
1994-05-26,153.4,154.3,149.2,149.9,-0.05782526712759262
1994-05-27,144.2,147.2,141.7,143.2,-0.044696464309539774
1994-05-30,137.1,137.7,129.7,130.7,-0.08729050279329609
1994-05-31,125.1,130.9,123.9,129.5,-0.009181331293037442
1994-06-01,124.5,125.7,119.9,121.0,-0.06563706563706562
1994-06-02,115.0,117.4,114.2,115.5,-0.045454545454545414
1994-06-03,113.1,115.8,112.1,113.2,-0.019913419913419883
1994-06-06,108.1,108.9,105.3,106.3,-0.06095406360424038
1994-06-07,101.3,102.4,98.8,99.7,-0.062088428974600096
1994-06-08,96.4,99.6,95.1,98.4,-0.013039117352056095
1994-06-09,97.7,99.3,94.2,95.2,-0.0325203252032521
1994-06-10,92.1,93.5,90.5,91.3,-0.040966386554621925
1994-06-13,86.9,87.9,84.2,84.8,-0.07119386637458924
1994-06-14,82.8,84.9,80.9,82.1,-0.031839622641509524
1994-06-15,80.1,81.7,78.9,80.1,-0.02436053593179055
1994-06-16,79.6,82.3,78.4,81.5,0.017478152309613026
1994-06-17,88.4,92.5,86.3,91.8,0.12638036809815945
1994-06-20,96.2,98.2,90.9,91.8,0.0
1994-06-21,87.9,89.3,86.8,87.9,-0.042483660130718914
1994-06-22,84.9,87.2,84.3,85.8,-0.023890784982935287
1994-06-23,83.2,83.9,81.3,82.0,-0.04428904428904423
1994-06-24,79.3,79.8,77.5,78.1,-0.04756097560975614
1994-06-27,74.9,75.5,72.3,73.2,-0.06274007682458371
1994-06-28,69.4,70.3,68.6,69.4,-0.051912568306010876
1994-06-29,66.7,67.6,65.2,65.7,-0.053314121037464024
1994-06-30,63.4,65.0,62.1,64.0,-0.025875190258751957
1994-07-01,63.2,63.6,60.5,61.1,-0.04531249999999998
1994-07-04,58.7,59.5,57.3,57.9,-0.05237315875613757
1994-07-05,56.9,58.1,56.0,57.2,-0.012089810017271052
1994-07-06,56.9,57.4,54.9,55.5,-0.029720279720279796
1994-07-07,54.6,55.4,53.6,54.3,-0.021621621621621623
1994-07-08,53.9,56.0,53.3,55.5,0.022099447513812098
1994-07-11,55.5,56.0,53.6,54.2,-0.023423423423423406
1994-07-12,51.6,52.4,51.2,51.7,-0.04612546125461259
1994-07-13,50.6,51.7,50.3,51.5,-0.003868471953578423
1994-07-14,52.3,53.3,51.0,51.7,0.003883495145631022
1994-07-15,51.6,52.0,49.1,49.5,-0.042553191489361764
1994-07-18,47.3,47.6,45.9,46.4,-0.0626262626262627
1994-07-19,45.0,45.9,43.9,45.2,-0.025862068965517127
1994-07-20,43.9,44.2,42.6,42.8,-0.053097345132743445
1994-07-21,41.9,42.4,40.9,41.3,-0.03504672897196259
1994-07-22,41.7,42.4,40.0,40.5,-0.01937046004842613
1994-07-25,41.8,44.6,41.3,44.4,0.09629629629629632
1994-07-26,51.6,53.9,50.5,53.6,0.2072072072072073
1994-07-27,59.9,61.0,55.7,56.6,0.05597014925373145
1994-07-28,58.0,58.9,53.4,53.9,-0.04770318021201414
1994-07-29,54.0,55.5,52.3,54.1,0.0037105751391466324
1994-08-01,93.6,110.5,88.8,107.1,0.9796672828096116
1994-08-02,150.6,171.0,140.9,144.4,0.34827264239028954
1994-08-03,171.4,210.5,170.0,207.3,0.435595567867036
1994-08-04,292.1,313.5,270.9,289.3,0.3955619874577907
1994-08-05,339.8,396.8,333.4,393.1,0.35879709643968205
1994-08-08,453.9,483.9,407.0,442.5,0.12566776901551768
1994-08-09,449.6,454.4,386.0,397.3,-0.10214689265536725
1994-08-10,413.7,494.5,398.9,488.2,0.22879436194311586
1994-08-11,540.1,552.0,477.0,489.1,0.0018435067595248267
1994-08-12,466.3,509.0,459.7,475.8,-0.027192803107748964
1994-08-15,445.5,460.9,430.2,440.5,-0.07419083648591851
1994-08-16,428.5,461.0,425.3,444.1,0.0081725312145291
1994-08-17,439.0,451.4,429.9,448.3,0.009457329430308414
1994-08-18,484.0,511.3,473.0,491.3,0.09591791211242473
1994-08-19,491.1,501.8,460.8,470.3,-0.042743741095053966
1994-08-22,434.9,450.3,423.8,435.9,-0.07314480119072941
1994-08-23,424.8,438.8,409.3,435.5,-0.0009176416609313343
1994-08-24,430.7,438.8,414.2,420.8,-0.03375430539609636
1994-08-25,405.1,417.6,398.2,408.3,-0.02970532319391639
1994-08-26,401.7,411.8,386.5,391.3,-0.04163605192260589
1994-08-29,381.6,393.4,370.2,380.2,-0.028366981855354023
1994-08-30,395.6,427.5,390.9,412.3,0.08442924776433469
1994-08-31,443.3,461.0,432.3,453.1,0.09895707009459143
1994-09-01,481.2,497.2,466.4,477.2,0.05318914146987419
1994-09-02,486.0,511.5,479.1,508.5,0.06559094719195313
1994-09-05,592.2,658.0,583.1,650.5,0.2792527040314652
1994-09-06,721.8,772.2,685.9,750.5,0.15372790161414307
1994-09-07,761.7,798.9,689.6,713.9,-0.048767488341106
1994-09-08,729.5,782.8,712.3,761.9,0.06723630760610733
1994-09-09,771.8,791.8,720.6,737.6,-0.03189394933718326
1994-09-12,759.6,789.5,739.6,777.5,0.05409436008676782
1994-09-13,799.2,825.5,766.4,788.8,0.01453376205787782
1994-09-14,776.2,785.2,717.4,734.9,-0.06833164300202832
1994-09-15,703.4,719.4,668.9,696.4,-0.052388080010885796
1994-09-16,688.1,701.9,663.6,686.0,-0.014933946008041321
1994-09-19,640.7,659.3,622.0,631.0,-0.08017492711370267
1994-09-20,598.7,612.6,580.5,594.7,-0.05752773375594289
1994-09-21,582.7,611.5,578.1,608.1,0.02253236926181268
1994-09-22,599.5,605.5,560.5,569.6,-0.0633119552705147
1994-09-23,550.1,558.7,526.0,534.4,-0.061797752808988804
1994-09-26,507.4,526.5,498.9,521.0,-0.025074850299401152
1994-09-27,509.3,523.6,494.8,510.4,-0.020345489443378217
1994-09-28,523.5,552.3,514.0,541.2,0.06034482758620707
1994-09-29,551.6,558.5,456.9,495.5,-0.08444198078344423
1994-09-30,479.9,490.6,446.9,454.5,-0.08274470232088804
1994-10-05,432.3,441.1,376.3,392.4,-0.13663366336633664
1994-10-06,390.9,408.1,353.1,359.2,-0.08460754332313958
1994-10-07,364.1,444.7,313.0,418.8,0.1659242761692652
1994-10-10,402.7,426.6,375.7,402.7,-0.03844317096466099
1994-10-11,391.2,403.7,383.3,391.3,-0.028308914824931697
1994-10-12,379.8,390.0,372.9,380.2,-0.028366981855354023
1994-10-13,371.3,373.8,332.0,335.2,-0.1183587585481326
1994-10-14,319.3,352.1,307.0,345.4,0.030429594272076255
1994-10-17,308.8,316.6,300.1,305.0,-0.11696583671105953
1994-10-18,290.1,298.9,285.8,292.0,-0.042622950819672156
1994-10-19,285.5,297.6,281.9,294.0,0.006849315068493178
1994-10-20,306.3,330.8,303.1,328.6,0.11768707482993213
1994-10-21,357.9,368.6,338.0,344.4,0.04808277541083372
1994-10-24,364.0,389.2,358.9,387.3,0.12456445993031373
1994-10-25,405.2,410.0,373.3,380.7,-0.017041053446940402
1994-10-26,363.9,370.3,344.7,350.1,-0.08037825059101644
1994-10-27,331.6,343.9,327.9,341.8,-0.02370751213938882
1994-10-28,326.1,331.2,313.5,317.0,-0.07255705090696318
1994-10-31,291.8,298.0,282.6,289.6,-0.0864353312302838
1994-11-01,278.6,285.4,273.2,281.4,-0.028314917127072015
1994-11-02,263.7,268.1,259.1,263.1,-0.06503198294243051
1994-11-03,266.1,285.0,264.5,280.7,0.0668947168377041
1994-11-04,277.9,279.8,257.2,260.1,-0.07338795867474157
1994-11-07,241.7,252.3,239.0,249.3,-0.04152249134948105
1994-11-08,269.2,283.4,264.8,271.4,0.08864821500200537
1994-11-09,264.1,276.5,260.4,274.5,0.01142225497420779
1994-11-10,281.7,285.9,269.6,271.8,-0.00983606557377048
1994-11-11,267.6,273.0,262.0,271.7,-0.0003679175864607087
1994-11-14,270.3,273.9,264.1,269.9,-0.006624953993375038
1994-11-15,257.1,260.4,251.7,253.3,-0.06150426083734706
1994-11-16,240.9,245.2,237.0,242.0,-0.04461113304382158
1994-11-17,230.1,232.1,225.3,226.4,-0.06446280991735531
1994-11-18,212.1,215.7,209.8,214.5,-0.05256183745583043
1994-11-21,199.4,202.6,197.7,200.4,-0.06573426573426566
1994-11-22,189.0,190.8,185.4,186.7,-0.0683632734530939
1994-11-23,176.0,177.1,172.4,173.9,-0.0685591858596678
1994-11-24,162.9,165.3,161.6,163.2,-0.06152961472110419
1994-11-25,159.6,162.1,156.6,157.6,-0.03431372549019607
1994-11-28,147.2,148.2,145.3,147.0,-0.06725888324873097
1994-11-29,136.6,140.8,135.9,140.4,-0.04489795918367345
1994-11-30,133.3,134.5,131.4,132.6,-0.05555555555555558
1994-12-01,124.6,125.7,123.3,124.4,-0.06184012066364997
1994-12-02,117.8,118.5,116.2,116.6,-0.06270096463022512
1994-12-05,110.4,111.0,107.9,108.4,-0.07032590051457965
1994-12-06,103.2,103.9,101.3,102.4,-0.05535055350553508
1994-12-07,96.8,98.0,95.7,96.5,-0.0576171875
1994-12-08,91.6,92.0,89.6,90.0,-0.06735751295336789
1994-12-09,85.7,87.3,84.6,85.8,-0.046666666666666745
1994-12-12,81.2,81.9,79.3,79.7,-0.07109557109557108
1994-12-13,80.0,82.4,78.2,80.9,0.01505646173149322
1994-12-14,78.3,79.1,76.5,77.3,-0.044499381953028494
1994-12-15,86.3,94.9,85.6,93.6,0.2108667529107373
1994-12-16,117.6,123.6,114.2,118.8,0.2692307692307694
1994-12-19,122.9,125.2,117.2,118.1,-0.005892255892255949
1994-12-20,122.1,127.5,120.6,125.0,0.058425063505503916
1994-12-21,136.6,143.6,134.3,137.3,0.09840000000000004
1994-12-22,138.6,142.1,133.7,139.0,0.012381646030589888
1994-12-23,151.5,157.7,148.4,151.5,0.08992805755395694
1994-12-26,150.7,153.5,145.9,147.7,-0.025082508250825142
1994-12-27,147.5,150.6,142.3,144.1,-0.02437373053486791
1994-12-28,139.8,141.5,135.7,137.2,-0.047883414295628035
1994-12-29,133.3,136.2,130.2,131.9,-0.03862973760932931
1994-12-30,128.2,130.6,125.9,127.9,-0.030326004548900665
1995-01-03,117.9,120.8,115.4,118.9,-0.07036747458952308
1995-01-04,114.1,117.9,113.0,117.0,-0.015979814970563555
1995-01-05,113.2,114.5,110.9,111.8,-0.04444444444444451
1995-01-06,106.3,107.9,104.9,106.9,-0.043828264758497215
1995-01-09,101.9,102.7,99.3,100.0,-0.06454630495790459
1995-01-10,96.3,97.4,93.6,95.0,-0.050000000000000044
1995-01-11,90.6,92.2,89.5,91.0,-0.04210526315789476
1995-01-12,87.0,87.8,84.6,85.3,-0.06263736263736264
1995-01-13,81.4,82.5,80.2,81.4,-0.04572098475967168
1995-01-16,75.3,76.4,73.9,75.2,-0.07616707616707619
1995-01-17,72.1,73.2,70.9,71.6,-0.04787234042553201
1995-01-18,68.5,69.6,67.7,69.3,-0.03212290502793291
1995-01-19,66.9,67.2,63.8,64.3,-0.07215007215007219
1995-01-20,62.0,64.0,60.8,62.7,-0.02488335925349916
1995-01-23,58.9,59.7,57.8,58.5,-0.06698564593301437
1995-01-24,56.8,57.8,55.7,56.3,-0.037606837606837695
1995-01-25,55.3,56.4,54.7,55.8,-0.008880994671403242
1995-01-26,53.3,53.8,52.7,53.2,-0.04659498207885293
1995-01-27,52.0,53.1,51.8,52.7,-0.009398496240601517
1995-02-06,51.0,51.6,49.1,49.7,-0.05692599620493355
1995-02-07,47.9,48.7,47.2,48.1,-0.03219315895372232
1995-02-08,46.5,47.2,46.1,46.7,-0.029106029106029108
1995-02-09,45.9,47.4,45.7,47.0,0.0064239828693790635
1995-02-10,46.6,47.7,45.9,46.4,-0.012765957446808529
1995-02-13,43.8,45.0,43.3,44.7,-0.03663793103448265
1995-02-14,42.5,43.0,41.8,42.4,-0.05145413870246096
1995-02-15,40.3,40.6,39.8,40.0,-0.05660377358490565
1995-02-16,38.0,38.3,37.6,37.9,-0.05249999999999999
